Date,DCDS,DCDE,DCBF,DCIP,E1VFVN30,FUEVFVND,FUEDCMID,TCEF,TCBF,TCFF,TCFIN,VCBF-MGF,VCBF-TBF,VCBF-BCF,VCBF-FIF,VESAF,VEOF,VIBF,VFF,VLBF,FUEVN100,SSI-SCA,SSIBF,VLGF,FUESSV50,FUESSVFL,FUESSV30,BVFED,BVBF,BVPF,ENF,VNDAF,VNDBF,FUEIP100,MAFEQI,MAFBAL,MBVF,MBBOND,FUEMAV30,FUEKIV30,FUEKIVFS,VNINDEX,VN30
2016-02-29,23480.0,10692.1,12795.65,,9200.0,,,9277.8798828125,10194.599609375,,,,13244.3,12036.4,,,10540.0,,12308.0,,,11536.24,,,,,,10025.0,,,12063.0,,,,8755.0,,10782.0,,,,,559.37,570.66
2016-03-07,24059.06,10792.3,12773.26,,9200.0,,,9357.41015625,10199.2001953125,,,,13352.84,12158.94,,,10740.0,,12336.0,,,11788.34,,,,,,10001.0,,,12311.0,,,,8980.0,,10782.0,,,,,576.2,582.6
2016-03-14,24158.91,10907.47,12781.21,,9400.0,,,9471.0703125,10167.5,,,,13567.73,12392.11,,,10806.0,,12336.0,,,11818.87,,,,,,10113.0,,,12388.0,,,,9029.0,,10846.0,,,,,577.98,587.09
2016-03-21,24152.28,10894.2,12781.21,,9300.0,,,9436.349609375,10202.7998046875,,,,13636.96,12407.22,,,10818.0,,12336.0,,,12111.75,,,,,,10067.0,,,12395.0,,,,8969.0,,11030.0,,,,,572.27,579.95
2016-03-28,24205.98,10897.25,12781.97,,9200.0,,,9451.6796875,10207.7001953125,,,,13640.35,12441.83,,,10882.0,,12374.0,,,12114.76,,,,,,10030.0,,,12450.0,,,,8971.0,,11048.0,,,,,575.72,582.37
2016-04-04,23759.37,10820.77,12817.53,,9100.0,,,9349.7099609375,10200.5,,,,13555.64,12368.53,,,10643.0,,12388.0,,,12018.42,,,,,,10003.0,,,12341.0,,,,8666.0,,11082.0,,,,,555.82,565.71
2016-04-11,24739.78,11181.74,12824.72,,9300.0,,,9324.599609375,10218.5,,,,13562.98,12358.87,,,11010.0,,12476.0,,,12027.94,,,,,,10063.0,,,12500.0,,,,9050.0,,11064.0,,,,,579.27,586.78
2016-04-18,24712.46,10991.69,12833.53,,9400.0,,,9594.4697265625,10265.2001953125,,,,13970.4,12817.83,,,10811.0,,12476.0,,,12187.42,,,,,,10071.0,,,12630.0,,,,9010.0,,11223.0,,,,,579.86,584.47
2016-04-25,24734.87,11201.69,12849.11,,9500.0,,,9259.2099609375,10273.099609375,,,,13687.31,12465.95,,,10793.0,,12472.0,,,11944.25,,,,,,10045.0,,,12491.0,,,,9092.0,,11184.0,,,,,591.58,594.16
2016-05-02,24843.68,11163.9,12872.68,,9500.0,,,9727.73046875,10260.5,,,,13800.11,12613.49,,,10741.0,,12485.0,,,12246.0,,,,,,10159.0,,,12663.0,,,,9181.0,,11269.0,,,,,598.37,601.25
2016-05-09,25104.12,11246.63,12893.65,,9600.0,,,9777.2802734375,10277.900390625,,,,13799.26,12610.99,,,10736.0,,12505.0,,,12422.62,,,,,,10248.0,,,12687.0,,,,9265.0,,11238.0,,,,,603.85,604.24
2016-05-16,25450.17,11546.99,12929.6,,9700.0,,,9911.990234375,10334.599609375,,,,13780.22,12594.66,,,10719.0,,12541.0,,,12484.32,,,,,,10309.0,,,12783.0,,,,9383.0,,11244.0,,,,,615.78,615.17
2016-05-23,25439.83,11418.1,12983.0,,9800.0,,,9887.76953125,10265.400390625,,,,14007.57,12862.89,,,10702.0,,12565.0,,,12518.24,,,,,,10460.0,10008.0,,12763.0,,,,9370.0,,11388.0,,,,,611.03,614.45
2016-05-30,25573.18,11451.45,13003.26,,9800.0,,,9957.0400390625,10367.0,,,,14114.87,13012.88,,,10885.0,,12597.0,,,12594.62,,,,,,10356.0,10117.0,,12894.0,,,,9448.0,,11350.0,,,,,614.5,616.73
2016-06-06,25738.79,11580.22,13016.09,,9900.0,,,10221.099609375,10384.0,,,,14114.87,13012.88,,,10878.0,,12592.0,,,12620.18,,,,,,10390.0,10119.0,,12930.0,,,,9505.0,,11387.0,,,,,620.05,618.88
2016-06-13,25888.1,11594.41,13046.3,,10000.0,,,10393.7998046875,10387.7998046875,,,,14247.38,13190.45,,,11031.0,,12653.0,,,12800.92,,,,,,10538.0,10142.0,,13035.0,,,,9545.0,,11485.0,,,,,623.58,621.75
2016-06-20,26347.25,11886.66,13072.67,,9900.0,,,10632.400390625,10424.400390625,,,,14318.46,13313.49,,,11355.0,,12692.0,,,12930.54,,,,,,10579.0,10124.0,,13220.0,,,,9657.0,,11568.0,,,,,626.46,624.19
2016-06-27,26437.16,11898.08,13104.31,,9700.0,,,10506.900390625,10441.900390625,,,,14614.31,13663.74,,,11407.0,,12718.0,,,13340.49,,,,,,10719.0,10139.0,,13494.0,,,,9605.0,,11612.0,,,,,621.27,614.42
2016-07-04,27522.42,12315.44,13081.17,,10000.0,,,11037.099609375,10431.0,,,,14907.32,14062.58,,,11880.0,,12763.0,,,13276.24,,,,,,10721.0,10302.0,,13662.0,,,,9939.0,,11569.0,,,,,647.96,633.57
2016-07-11,27784.82,12494.19,13103.95,,10200.0,,,11067.5,10457.099609375,,,,15084.39,14264.55,,,12071.0,,12769.0,,,13657.38,,,,,,10850.0,10204.0,,14186.0,,,,9950.0,,11646.0,,,,,652.26,636.02
2016-07-18,28230.38,12502.01,13144.81,,10400.0,,,11209.7001953125,10445.900390625,,,,15177.66,14392.4,,,12217.0,,12783.0,,,13772.58,,,,,,11148.0,10258.0,,13979.0,,,,10131.0,,11671.0,,,,,673.5,662.29
2016-07-25,27476.39,12312.95,13128.75,,10200.0,,,10839.5,10411.099609375,,,,15157.64,14346.82,,,11908.0,,12802.0,,,13479.27,,,,,,11160.0,10233.0,,13892.0,,,,9864.0,,11632.0,,,,,649.3,633.21
2016-08-01,27676.55,12236.77,13162.73,,10200.0,,,10803.400390625,10463.400390625,,,,15138.98,14299.09,,,11898.0,,12838.0,,,13571.3,,,,,,11155.0,10267.0,,14018.0,,,,9947.0,,11564.0,,,,,648.38,635.41
2016-08-08,27413.48,12325.95,13161.05,,9800.0,,,10437.0,10570.400390625,,,,14893.81,14000.81,,,11540.0,,12839.0,,,13039.46,,,,,,10859.0,10271.0,,13634.0,,,,9748.0,,11451.0,,,,,629.46,614.65
2016-08-15,28272.94,12664.96,13213.83,,10200.0,,,11006.2001953125,10579.0,,,,15027.41,14127.34,,,11895.0,,12971.0,,,13506.62,,,,,,11053.0,10302.0,,13974.0,,,,10317.0,,11513.0,,,,,659.47,645.66
2016-08-22,28561.15,12816.72,13282.07,,10400.0,,,11153.5,10578.7998046875,,,,15425.25,14611.48,,,12014.0,,12979.0,,,14209.27,,,,,,11381.0,10326.0,,14223.0,,,,10461.0,,11598.0,,,,,657.68,647.46
2016-08-29,28920.9,12940.31,13344.19,,10600.0,,,11128.900390625,10631.7998046875,,,,15630.43,14803.02,,,12067.0,,13024.0,,,14158.34,,,,,,11392.0,10347.0,,14251.0,,,,10563.0,,11559.0,,,,,669.44,656.23
2016-09-05,29158.21,12953.17,13359.61,,10600.0,,,11353.099609375,10648.400390625,,,,15630.43,14803.02,,,12353.0,,13091.0,,,14486.03,,,,,,11573.0,10306.0,,14397.0,,,,10661.0,,11794.0,,,,,664.55,655.08
2016-09-12,28809.65,12909.32,13389.4,,10500.0,,,11243.5,10666.0,,,,15739.97,14942.26,,,12607.0,,13121.0,,,14481.66,,,,,,11434.0,10369.0,,14461.0,,,,10544.0,,11886.0,,,,,659.76,651.63
2016-09-19,28669.98,12897.13,13408.97,,10400.0,,,11234.5,10673.900390625,,,,15665.64,14855.02,,,12787.0,,13170.0,,,14412.25,,,,,,11381.0,10408.0,,14287.0,,,,10544.0,,11847.0,,,,,657.89,648.83
2016-09-26,29250.9,13181.76,13479.82,,10790.0,,,11464.900390625,10671.2001953125,,,,15621.37,14815.09,,,13106.0,,13226.0,,,14635.01,,,,,,11405.0,10519.0,,14524.0,,,,10833.0,,11859.0,,,,,677.04,666.1
2016-10-03,29210.65,13081.23,13616.2,,10800.0,,,11796.400390625,10685.0,,,,15901.44,15104.29,,,13223.0,,13279.0,,,14889.47,,,,,,11533.0,10545.0,,14586.0,,,,10793.0,,12127.0,,,,,683.05,662.42
2016-10-10,28704.89,12941.63,13550.89,,10600.0,,,11355.2998046875,10721.400390625,,,,15800.72,14978.12,,,12665.0,,13296.0,,,14741.32,,,,,,11533.0,10546.0,,14759.0,,,,10510.0,,12307.0,,,,,674.19,647.25
2016-10-17,28806.11,12937.06,13701.89,,10590.0,,,11498.7998046875,10728.599609375,,,,15730.83,14902.35,,,12670.0,,13297.0,,,14380.23,,,,,,11306.0,10679.0,,14684.0,,,,10510.0,,12183.0,,,,,680.95,650.46
2016-10-24,28651.48,12716.3,13650.86,,10640.0,,,11151.900390625,10744.599609375,,,,15756.07,14933.07,,,12287.0,,13258.0,,,14529.12,,,,,,11293.0,10695.0,,14568.0,,,,10340.0,,12165.0,,,,,678.02,648.29
2016-10-31,28525.75,12733.43,13729.78,,10520.0,,,11182.2001953125,10753.7998046875,,,,15502.18,14632.89,,,12253.0,,13278.0,,,14356.93,,,,,,11110.0,10719.0,,14364.0,,,,10284.0,,12073.0,,,,,675.8,644.22
2016-11-07,28527.62,12734.46,13743.81,,10300.0,,,11093.599609375,10777.099609375,,,,15510.5,14627.24,,,12170.0,,13270.0,,,14195.25,,,,,,11206.0,10733.0,,14180.0,,,,10239.0,,12135.0,,,,,674.14,639.91
2016-11-14,28411.03,12638.13,13737.24,,10310.0,,,11018.2998046875,10780.7998046875,,,,15454.67,14542.98,,,12056.0,,13327.0,,,14230.37,,,,,,11095.0,10734.0,,14326.0,,,,10183.0,,12041.0,,,,,673.05,634.13
2016-11-21,28309.52,12705.56,13719.71,,10300.0,,,11030.599609375,10807.900390625,,,,15354.71,14424.11,,,12069.0,,13295.0,,,14329.94,,,,,,11134.0,10767.0,,14223.0,,,,10233.0,,12326.0,,,,,674.29,638.87
2016-11-28,28142.25,12562.94,13735.44,,10240.0,,,11004.900390625,10810.5,,,,15327.31,14385.06,,,12001.0,,13286.0,,,14188.82,,,,,,11153.0,10797.0,,14325.0,,,,10079.0,,12298.0,,,,,665.29,630.62
2016-12-05,28189.17,12394.36,13751.07,,10150.0,,,10943.2998046875,10833.599609375,,,,15157.84,14198.69,,,11942.0,,13291.0,,,14151.26,,,,,,11153.0,10797.0,,14015.0,,,,10088.0,,12216.0,,,,,660.21,625.32
2016-12-12,27870.12,12267.59,13766.81,,9980.0,,,10845.2001953125,10844.599609375,,,,15048.39,14088.43,,,11671.0,,13244.0,,,13911.83,,,,,,10888.0,10813.0,,13605.0,,,,9938.0,,11966.0,,,,,659.7,612.83
2016-12-19,27868.84,12282.59,13782.5,,10110.0,,,10848.7001953125,10867.2998046875,,,,14807.87,13784.3,,,11947.0,,13236.0,,,13982.87,,,,,,10794.0,10830.0,,13771.0,,,,9962.0,,11905.0,,,,,674.33,623.85
2016-12-26,27759.5,12385.09,13798.22,,10060.0,,,10837.2998046875,10860.5,,,,14919.94,13953.22,,,11867.0,,13246.0,,,14187.53,,,,,,10966.0,10848.0,,13763.0,,,,9906.0,,12045.0,,,,,662.45,621.73
2017-01-02,28146.87,12627.3,13819.1,,10170.0,,,10914.900390625,10887.099609375,,,,14878.28,13878.84,,,12046.0,,13251.0,,,14338.97,,,,,,11039.0,10811.0,,14064.0,,,,9941.0,,12107.0,,,,,664.87,628.21
2017-01-09,28674.42,12787.36,13822.0,,10370.0,,,11030.2998046875,10902.5,,,,15138.95,14175.95,,,12211.0,,13284.0,,,14412.31,,,,,,11255.0,10807.0,10039.0,14241.0,,,,10169.0,,12175.0,,,,,682.57,638.4
2017-01-16,28525.5,12734.37,13883.0,,10340.0,,,10930.599609375,10938.7998046875,,,,15239.63,14290.33,,,12194.0,,13294.0,,,14527.86,,,,,,11388.0,10819.0,10010.0,14231.0,,,,10082.0,,12152.0,,,,,677.94,632.7
2017-01-23,28658.38,12776.45,13941.88,,10360.0,,,10930.599609375,10938.7998046875,,,,15371.02,14432.53,,,12101.0,,13341.0,,,14240.04,,,,,,11280.0,10846.0,10018.0,14176.0,,,,10121.0,,12193.0,,,,,687.15,635.42
2017-01-30,28705.19,12776.45,13965.99,,10450.0,,,10951.0,10936.900390625,,,,15398.37,14461.33,,,12279.0,,13359.0,,,14541.96,,,,,,11280.0,10860.0,10033.0,14479.0,,,,10276.0,,12204.0,,,,,697.28,644.79
2017-02-06,29058.77,13019.11,13979.95,,10600.0,,,11194.900390625,10974.7998046875,,,,15449.47,14510.68,,,12350.0,,13387.0,,,14541.06,,,,,,11280.0,10860.0,10039.0,14554.0,,,,10381.0,,12203.0,,,,,700.04,654.03
2017-02-13,29376.6,13135.16,14033.24,,10760.0,,,11318.099609375,10977.400390625,,,,15686.25,14767.08,,,12799.0,,13437.0,,,14845.43,,,,,,11596.0,10969.0,10057.0,14618.0,,,,10565.0,,12287.0,,,,,705.9,662.68
2017-02-20,29311.85,13152.74,14050.2,,10800.0,,,11305.7998046875,11004.400390625,,,,15991.48,15144.34,,,12752.0,,13433.0,,,15055.73,,,,,,11800.0,10983.0,10048.0,14725.0,,,,10542.0,,12372.0,,,,,710.59,667.56
2017-02-27,29621.94,13148.32,14054.63,,10820.0,,,11339.2001953125,11020.599609375,,,,16038.88,15209.31,,,12510.0,,13471.0,,,14740.81,,,,,,11844.0,10995.0,10020.0,14873.0,,,,10415.0,,12607.0,,,,,717.44,666.22
2017-03-06,29602.88,13294.86,14087.42,,10740.0,,,11161.599609375,11031.900390625,,,,16038.88,15209.31,,,12837.0,,13482.0,,,14757.08,,,,,,11725.0,10996.0,10053.0,14847.0,,,,10393.0,,12614.0,,,,,716.29,658.61
2017-03-13,29732.83,13396.26,14104.69,,10860.0,,,11151.599609375,11021.099609375,,,,16136.49,15320.6,,,12795.0,,13487.0,,,15000.05,,,,,,11920.0,11002.0,10065.0,15164.0,,,,10431.0,,12667.0,,,,,710.17,662.67
2017-03-20,30079.47,13567.91,14096.46,,11000.0,,,11278.7998046875,11056.599609375,,,,16121.84,15328.83,,,13063.0,,13524.0,,,14980.59,,,,,,11891.0,11015.0,10090.0,15310.0,,,,10512.0,,12701.0,,,,,715.07,676.02
2017-03-27,30442.63,13634.96,14112.71,,11290.0,,,11353.900390625,11059.7001953125,,,,16408.2,15603.15,,,13008.0,,13560.0,,,15103.62,,,,,,12057.0,11045.0,10087.0,15497.0,,,,10641.0,,12701.0,,,,,723.52,693.49
2017-04-03,30442.09,13701.63,14117.15,,11340.0,,,11326.599609375,11077.900390625,,,,16417.21,15628.07,,,12900.0,,13561.0,,,15565.07,,,,,,12234.0,11121.0,10096.0,15568.0,,,,10782.0,,12743.0,,,,,722.38,696.73
2017-04-10,30501.67,13694.79,14136.8,,11400.0,,,11326.2001953125,11085.2001953125,,,,16563.62,15750.42,,,12796.0,,13572.0,,,15577.58,,,,,,12250.0,11172.0,10060.0,15556.0,,,,10714.0,,12726.0,,,,,729.87,696.72
2017-04-17,29788.53,13332.15,14136.8,,11000.0,,,10952.2998046875,11103.900390625,,,,16591.67,15793.71,,,12493.0,,13562.0,,,15555.02,,,,,,12250.0,11150.0,10085.0,15451.0,,,,10585.0,,12785.0,,,,,710.83,669.31
2017-04-24,30038.51,13346.39,14284.14,,10950.0,,,10909.400390625,11101.5,,,,16327.31,15528.64,,10000.0,12476.0,,13579.0,,,15297.63,,,,,,12091.0,11205.0,10066.0,15303.0,,,,10583.0,,12705.0,,,,,709.39,667.08
2017-05-01,30198.55,13545.89,14302.0,,11140.0,,,10909.400390625,11119.5,,,,16317.45,15485.82,,10058.0,12499.0,,13608.0,,,15379.82,,,,,,12020.0,11220.0,10100.0,15585.0,,,,10638.0,,12657.0,,,,,717.73,680.49
2017-05-08,30474.87,13706.45,14329.26,,11190.0,,,11111.7998046875,11136.5,,,,16684.65,15893.15,,10093.0,12526.0,,13604.0,,,15474.55,,,,,,12194.0,11254.0,10114.0,15805.0,,,,10691.0,,12692.0,,,,,718.86,681.11
2017-05-15,30738.03,13709.46,14438.96,,11370.0,,,11306.599609375,11137.900390625,,,,16795.36,16028.36,,10165.0,12782.0,,13634.0,,,15726.55,,,,,,12337.0,11269.0,10170.0,16045.0,,,,10793.0,,12767.0,,,,,725.35,695.22
2017-05-22,30999.27,13946.62,14485.59,,11600.0,,,11526.400390625,11167.400390625,,,,16990.97,16212.3,,10254.0,12764.0,,13738.0,,,15890.01,,,,,,12446.0,11304.0,10200.0,16134.0,,,,10772.0,,12916.0,,,,,744.1,710.86
2017-05-29,31389.67,14054.88,14529.93,,11850.0,,,11692.900390625,11217.400390625,,,,17300.26,16513.95,,10375.0,12932.0,,13773.0,,,16318.28,,,,,,12819.0,11378.0,10204.0,16686.0,,,,11104.0,,12896.0,,,,,746.25,722.26
2017-06-05,31486.39,14287.4,14559.12,,11840.0,,,11660.599609375,11187.2001953125,,,,17445.34,16697.16,,10386.0,12919.0,,13802.0,,,16517.97,,,,,,12658.0,11396.0,10163.0,16643.0,,,,11097.0,,12962.0,,,,,743.49,721.74
2017-06-12,31811.43,14487.18,14598.4,,12090.0,,,11880.400390625,11224.7001953125,,,,17718.29,17004.72,,10564.0,13147.0,,13816.0,,,16946.34,,,,,,13088.0,11417.0,10230.0,16871.0,,,,11275.0,,13085.0,,,,,751.09,736.86
2017-06-19,32251.26,14682.62,14628.22,,12370.0,,,12183.400390625,11265.0,,,,17853.69,17137.56,,10774.0,13469.0,,13856.0,,,16870.0,,,,,,13206.0,11482.0,10243.0,17005.0,,,,11414.0,,13154.0,,,,,766.83,757.5
2017-06-26,32577.0,14699.32,14725.2,,12450.0,,,12169.599609375,11311.2001953125,,,,18104.57,17443.27,,10943.0,13474.0,,13889.0,,,17451.13,,,,,,13416.0,11506.0,10255.0,17283.0,,,,11738.0,,13256.0,,,,,772.52,760.8
2017-07-03,32756.49,14827.59,14807.61,,12630.0,,,12319.2998046875,11277.2001953125,,,,18170.05,17519.01,,10974.0,13576.0,,13943.0,,,17500.46,,,,,,13392.0,11529.0,10274.0,17297.0,,,,11760.0,,13232.0,,,,,778.88,765.8
2017-07-10,32440.08,14640.32,14837.82,,12300.0,,,12165.0,11322.2998046875,,,,18271.71,17607.08,,10885.0,13593.0,,13999.0,,,17556.75,,,,,,13501.0,11643.0,10268.0,17365.0,,,,11754.0,,13305.0,,,,,766.56,750.79
2017-07-17,32173.88,14631.92,15042.66,,12270.0,,,12062.2998046875,11355.0,,,,18062.4,17387.83,,10788.0,13437.0,,14001.0,,,17433.57,,,,,,13349.0,11736.0,10288.0,17306.0,,,,11666.0,,13307.0,,,,,768.91,745.59
2017-07-24,31766.5,14543.02,15164.5,,12030.0,,,11789.7001953125,11363.599609375,,,,17803.31,17091.09,,10532.0,12973.0,,14093.0,,,16921.49,,,,,,13043.0,11736.0,10241.0,16918.0,,,,11130.0,,13163.0,,,,,759.74,729.54
2017-07-31,32521.18,14828.23,15647.8,,12350.0,,,12077.7001953125,11387.599609375,,,,18109.14,17418.45,,11005.0,13180.0,,14107.0,,,17292.58,,,,,,13194.0,11831.0,10359.0,17286.0,,,,11321.0,,13229.0,,,,,783.55,756.24
2017-08-07,32989.3,14889.43,15634.21,,12490.0,,,12192.099609375,11399.2001953125,,,,18079.94,17382.6,,11075.0,13190.0,,14110.0,,,17292.58,,,,,,13302.0,12244.0,10406.0,17451.0,,,,11440.0,,13325.0,,,,,792.98,763.08
2017-08-14,32953.51,14937.04,15543.9,,12250.0,,,12080.599609375,11438.2001953125,,,,17975.33,17271.5,,11030.0,13235.0,,14111.0,,,17091.74,,,,,,13068.0,12257.0,10385.0,17339.0,,,,11259.0,,13280.0,,,,,776.17,751.39
2017-08-21,32635.14,14740.45,15557.17,,12180.0,,,11990.7998046875,11429.900390625,,,,17923.37,17224.63,,10961.0,13188.0,,14129.0,,,17410.94,,,,,,13200.0,12271.0,10277.0,17191.0,,,,11228.0,,13308.0,,,,,768.79,743.66
2017-08-28,32815.85,14935.85,15503.9,,12390.0,,,12190.400390625,11439.5,,,,17770.27,17053.59,,11127.0,13289.0,,14109.0,,,17217.47,,,,,,13074.0,12285.0,10290.0,17308.0,,,,11174.0,,13288.0,,,,,777.26,758.02
2017-09-04,33122.33,15090.65,15499.97,,12690.0,,,12300.599609375,11463.5,,,,17849.05,17187.28,,11214.0,13356.0,,14140.0,,,17579.39,9998.78,,,,,13372.0,12245.0,10276.0,17451.0,,,,11323.0,,13504.0,,,,,788.73,774.06
2017-09-11,33021.69,15071.72,15559.46,,12820.0,,,12300.2001953125,11470.400390625,,,,17948.55,17234.7,,11020.0,13180.0,,14154.0,,,17604.19,10014.09,,,,,13466.0,12204.0,10170.0,17378.0,,,,11214.0,,13518.0,,,,,797.47,779.58
2017-09-18,33649.01,15295.17,15618.44,,13060.0,,,12474.2998046875,11496.2001953125,,,,17752.37,17020.1,,11303.0,13506.0,,14199.0,,,17680.87,10055.82,,,,,13593.0,12236.0,10294.0,17450.0,,,,11383.0,,13508.0,,,,,807.87,793.7
2017-09-25,34129.03,15506.43,15621.86,,13000.0,,,12517.900390625,11510.5,,,,17880.59,17157.95,,11380.0,13519.0,,14215.0,,,17763.26,10063.1,,,,,13698.0,12248.0,10306.0,17553.0,,,,11499.0,,13460.0,,,,,805.58,789.89
2017-10-02,34165.18,15394.56,15670.91,,12960.0,,,12568.2001953125,11508.2998046875,,,,18041.53,17309.72,,11304.0,13596.0,,14211.0,,,17810.51,10051.06,,,,,13666.0,12283.0,10314.0,17601.0,,,,11513.0,,13527.0,,,,,802.23,790.7
2017-10-09,34662.32,15793.65,15676.83,,13200.0,,,12622.0,11521.5,,,,17941.08,17181.32,,11405.0,13667.0,,14232.0,,,17843.04,10107.81,,,,,13805.0,12295.0,10322.0,17546.0,,,,11619.0,,13526.0,,,,,808.96,801.49
2017-10-16,35391.42,16169.64,15693.48,,13420.0,,,12774.7998046875,11547.7001953125,,,,18043.45,17316.85,,11498.0,13704.0,,14262.0,,,17951.3,10112.87,,,,,13972.0,12308.0,10418.0,17775.0,,,,11808.0,,13676.0,,,,,819.43,811.85
2017-10-23,34792.37,15793.77,15724.65,,13350.0,,,12608.2998046875,11561.7001953125,,,,18155.38,17429.67,,11156.0,13410.0,,14255.0,,,17917.62,10077.18,,,,,14097.0,12318.0,10162.0,17743.0,,,,11720.0,,13726.0,,,,,820.04,809.36
2017-10-30,35197.61,15744.22,15746.7,,13840.0,,,12731.2001953125,11573.599609375,,,,17881.9,17048.45,,11083.0,13202.0,,14269.0,,,17525.55,10103.44,,10800.0,,,14138.0,12330.0,10148.0,17598.0,,,,11752.0,,13769.0,,,,,845.2,837.52
2017-11-06,35137.69,15795.93,15769.13,,13860.0,,,12828.7998046875,11590.599609375,,,,17790.29,17048.45,,11126.0,13324.0,,14323.0,,,17392.17,10200.69,,10800.0,,,14338.0,12343.0,10213.0,17436.0,,,,11777.0,,13691.0,,,,,849.09,844.73
2017-11-13,36563.92,16582.91,15759.51,,14220.0,,,13318.099609375,11604.400390625,,,,17896.25,17189.79,,11247.0,13594.0,,14334.0,,,17697.07,10187.16,,11270.0,,,14603.0,12355.0,10529.0,17870.0,,,,12206.0,,13798.0,,,,,879.34,868.11
2017-11-20,37600.08,17010.2,15756.08,,14820.0,,,13689.7001953125,11620.7001953125,,,,18318.97,17698.23,,11584.0,13868.0,,14321.0,,,18087.02,10237.49,,11060.0,,,14938.0,12346.0,10545.0,18389.0,,,,12557.0,10000.0,13856.0,,,,,903.55,899.31
2017-11-27,38372.81,17337.05,15771.91,,15300.0,,,14131.900390625,11639.099609375,,,,18631.88,18070.44,,11871.0,14292.0,,14366.0,,,18392.91,10292.54,,11750.0,,,15607.0,12358.0,10849.0,18689.0,,,,13274.0,9997.0,13953.0,,,,,938.61,930.9
2017-12-04,39753.69,17568.09,15793.34,,15990.0,,,14720.099609375,11669.2998046875,,,,18805.75,18507.43,,12251.0,14886.0,,14402.0,,,18963.66,10379.99,,12000.0,,,15956.0,12371.0,11238.0,19133.0,,,,13668.0,9995.0,14060.0,,,,,970.02,966.44
2017-12-11,38301.56,17308.86,15818.3,,15330.0,,,13983.7998046875,11707.400390625,,,,19245.93,18784.42,,11704.0,14078.0,,14395.0,,,19077.49,10268.71,,12000.0,,,15838.0,12383.0,10980.0,19107.0,,,,13421.0,9996.0,14139.0,,,,,917.45,908.29
2017-12-18,39612.9,17884.11,15890.62,,15710.0,,,14696.7998046875,11718.7001953125,,,,18966.46,18450.69,,12090.0,14709.0,,14493.0,,,18436.85,10296.44,,12500.0,,,15518.0,12396.0,11238.0,18898.0,,,,13342.0,9997.0,13995.0,,,,,958.06,950.81
2017-12-25,39663.93,18001.02,15974.53,,15730.0,,,14979.2001953125,11728.2001953125,,,,19346.0,18898.07,,12135.0,14859.0,,14532.0,,,19288.14,10336.41,,12450.0,,,16070.0,12457.0,11262.0,19260.0,,,,13517.0,10054.0,14074.0,,,,,958.31,949.28
2018-01-01,40768.7,18636.01,16022.02,,16180.0,,,15430.099609375,11781.599609375,,,,19801.28,19361.76,,12352.0,15262.0,,14564.0,,,19818.75,10401.2,,12860.0,,,16142.0,12425.0,11619.0,19559.0,,,,14071.0,10205.0,14157.0,,,,,984.24,975.52
2018-01-08,42495.63,19149.36,16013.64,,16980.0,,,15972.2998046875,11810.2001953125,,,,19945.97,19545.89,,12802.0,15821.0,,14632.0,,,20191.49,10483.32,,13370.0,,,16839.0,12460.0,11923.0,20071.0,,,,14803.0,10312.0,14293.0,,,,,1022.9,1023.5
2018-01-15,43181.96,19351.17,16307.03,,17600.0,,,16491.599609375,11807.7998046875,,,,20266.79,19899.91,,13057.0,16529.0,,14717.0,,,20897.45,10544.05,,13940.0,,,17361.0,12599.0,12138.0,20375.0,10000.0,,,15405.0,10599.0,14479.0,,,,,1063.47,1063.11
2018-01-22,44123.17,19753.61,16588.81,,17850.0,,,16753.099609375,11812.2998046875,,,,20385.78,20024.66,,13284.0,16927.0,,14742.0,,,20737.88,10606.27,,14320.0,,,17332.0,12876.0,12490.0,20364.0,10232.05,,,15645.0,10893.0,14535.0,,,,,1086.51,1082.71
2018-01-29,44680.67,20027.68,16772.54,,18010.0,,,17144.599609375,11835.0,,,,20338.79,19961.38,,13723.0,17298.0,,14869.0,,,21760.64,10594.42,,14800.0,,,18071.0,13079.0,12418.0,21006.0,10700.74,,,16587.0,11142.0,14544.0,,,,,1109.8,1096.78
2018-02-05,43024.23,18526.58,16792.72,,16910.0,,,15870.7998046875,11856.2001953125,,,,20545.95,20145.22,,13149.0,16339.0,,14865.0,,,21885.35,10493.69,,14300.0,,,18144.0,13608.0,11781.0,21091.0,10495.83,,,16099.0,11031.0,14545.0,,,,,1048.71,1035.02
2018-02-12,43382.85,19264.9,16812.08,,17000.0,,,15326.400390625,11866.099609375,,,,19163.44,18607.79,,13306.0,16166.0,,14869.0,,,20412.59,10585.18,,13450.0,,,17304.0,13618.0,11950.0,20242.0,10125.29,,,14416.0,10568.0,14277.0,,,,,1041.79,1034.76
2018-02-19,44166.36,19629.4,16835.32,,17330.0,,,15326.400390625,11866.099609375,,,,20072.89,19620.19,,13567.0,16452.0,,14926.0,,,20412.59,10585.18,,13900.0,,,17658.0,13628.0,12131.0,20242.0,10544.36,,,15143.0,10816.0,14363.0,,,,,1059.73,1054.09
2018-02-26,45146.83,20355.5,16858.69,,18000.0,,,16051.2998046875,11892.400390625,,,,20072.22,19614.87,,13860.0,17099.0,,14976.0,,,21416.22,10747.01,,14610.0,,,17983.0,13646.0,12197.0,20900.0,10638.87,,,15752.0,11080.0,14419.0,,,,,1114.53,1099.71
